defi_url,request_method,request_url,request_headers,request_post_data,request_resource_type
about:blank,GET,https://app.sushi.com/,"{""upgrade-insecure-requests"":""1"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8""}",,document
about:blank,GET,https://app.sushi.com/en/swap,"{""upgrade-insecure-requests"":""1"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8""}",,document
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/css/530bc82a600bf13e9f43.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://app.sushi.com/en/swap""}",,stylesheet
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/framework-336caa3f6419768205fe.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/css/7aa67573e161884225b5.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://app.sushi.com/en/swap""}",,stylesheet
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/main-348a587c8a4593badcb6.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/webpack-2d57e37a66cde4181427.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/ea88be26-38d5d07d686fb71285ad.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/1039-8bd4a03164a29390bf9d.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/8146-89a2058259d763474064.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/7359-d3c3c4e0ca8f3f627aae.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/8249-2dc108879704cbd823dd.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/129-d7bfd55e5befe788ea3c.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/5723-65b22385a723a9f32ecf.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/1916-1e66162d73bc411c5022.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
https://app.sushi.com/en/swap,GET,https://app.sushi.com/_next/static/chunks/7271-97656da8e73f84fe6a38.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""58E31BDBFC3903860E8C3C05C5126FB6"",""accept"":""*/*"",""referer"":""https://app.sushi.com/en/swap""}",,script
