defi_url,request_method,request_url,request_headers,request_post_data,request_resource_type
about:blank,GET,https://notional.finance/,"{""upgrade-insecure-requests"":""1"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""accept"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8""}",,document
https://notional.finance/,GET,https://www.googleoptimize.com/optimize.js?id=OPT-P63CDRK,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""accept"":""*/*"",""referer"":""https://notional.finance/""}",,script
https://notional.finance/,GET,https://d33wubrfki0l68.cloudfront.net/css/c69b17040859d1c87d88acdb73c0ae5a0cfb13d0/main.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://notional.finance/""}",,stylesheet
https://notional.finance/,GET,https://d33wubrfki0l68.cloudfront.net/js/2d4ae3bc401ec49ed8f15a443d102e0c068f6b1f/bundle.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""accept"":""*/*"",""referer"":""https://notional.finance/""}",,script
https://notional.finance/,GET,https://api-js.mixpanel.com/decide/?verbose=1&version=1&lib=web&token=6fa14af23352a10253e98100ecf891f4&ip=1&_=1627485538003,"{""origin"":""https://notional.finance"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""accept"":""*/*"",""referer"":""https://notional.finance/""}",,xhr
https://notional.finance/,GET,https://www.google-analytics.com/analytics.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""accept"":""*/*"",""referer"":""https://notional.finance/""}",,script
https://notional.finance/,POST,https://api-js.mixpanel.com/track/?ip=1&_=1627485538199,"{""origin"":""https://notional.finance"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""content-type"":""application/x-www-form-urlencoded"",""accept"":""*/*"",""referer"":""https://notional.finance/""}",data=eyJldmVudCI6ICJwYWdldmlldyIsInByb3BlcnRpZXMiOiB7IiRvcyI6ICJNYWMgT1MgWCIsIiRicm93c2VyIjogIkNocm9tZSIsIiRjdXJyZW50X3VybCI6ICJodHRwczovL25vdGlvbmFsLmZpbmFuY2UvIiwiJGJyb3dzZXJfdmVyc2lvbiI6IDY5LCIkc2NyZWVuX2hlaWdodCI6IDkwMCwiJHNjcmVlbl93aWR0aCI6IDE0NDAsIm1wX2xpYiI6ICJ3ZWIiLCIkbGliX3ZlcnNpb24iOiAiMi40MC4wIiwiJGluc2VydF9pZCI6ICIzZDQ0dWkwNDc2NGdmNHJ5IiwidGltZSI6IDE2Mjc0ODU1MzguMTk4LCJkaXN0aW5jdF9pZCI6ICIxN2FlZGIyODZjZDFkYy0wYmU0ZjlhYmZiYzUzOS02ZTI3MWM1MC0xM2M2ODAtMTdhZWRiMjg2Y2UyOGQiLCIkZGV2aWNlX2lkIjogIjE3YWVkYjI4NmNkMWRjLTBiZTRmOWFiZmJjNTM5LTZlMjcxYzUwLTEzYzY4MC0xN2FlZGIyODZjZTI4ZCIsIiRpbml0aWFsX3JlZmVycmVyIjogIiRkaXJlY3QiLCIkaW5pdGlhbF9yZWZlcnJpbmdfZG9tYWluIjogIiRkaXJlY3QiLCJmdWxsVVJMIjogIi8iLCJ0b2tlbiI6ICI2ZmExNGFmMjMzNTJhMTAyNTNlOTgxMDBlY2Y4OTFmNCJ9fQ%3D%3D,xhr
https://notional.finance/,GET,https://d33wubrfki0l68.cloudfront.net/2ffe83ca506d3eacb73052251622a4566ad3fac9/81af4/7987b972794817ee9ba5d5008bf808b6.svg,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""accept"":""image/webp,image/apng,image/*,*/*;q=0.8"",""referer"":""https://d33wubrfki0l68.cloudfront.net/css/c69b17040859d1c87d88acdb73c0ae5a0cfb13d0/main.css""}",,image
https://notional.finance/,GET,https://d33wubrfki0l68.cloudfront.net/5431b8a80300b8dd7014f2f1d05c66b3f0d89f38/60c3a/b5ed933057eaf1919dd79d81248cdbce.otf,"{""origin"":""https://notional.finance"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""accept"":""*/*"",""referer"":""https://d33wubrfki0l68.cloudfront.net/css/c69b17040859d1c87d88acdb73c0ae5a0cfb13d0/main.css""}",,font
https://notional.finance/,GET,https://d33wubrfki0l68.cloudfront.net/ac8ad64356a006a6e701d70c3bbf3f6011f91c98/327df/91d8ff8ac25f51073a577408ae9cec86.otf,"{""origin"":""https://notional.finance"",""x-devtools-emulate-network-conditions-client-id"":""9E0DDFB068493DE342ED61B11ACEDF1D"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""accept"":""*/*"",""referer"":""https://d33wubrfki0l68.cloudfront.net/css/c69b17040859d1c87d88acdb73c0ae5a0cfb13d0/main.css""}",,font
