defi_url,request_method,request_url,request_headers,request_post_data,request_resource_type
about:blank,GET,https://app.swapswap.org/,"{""upgrade-insecure-requests"":""1"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8""}",,document
https://app.swapswap.org/,GET,https://app.swapswap.org/static/css/4.f04942fe.chunk.css,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""text/css,*/*;q=0.1"",""referer"":""https://app.swapswap.org/""}",,stylesheet
https://app.swapswap.org/,GET,https://app.swapswap.org/static/js/4.c4a1aafa.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,script
https://app.swapswap.org/,GET,https://app.swapswap.org/static/js/main.a3365852.chunk.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,script
https://app.swapswap.org/,GET,https://static.cloudflareinsights.com/beacon.min.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,script
https://app.swapswap.org/,GET,https://www.google-analytics.com/analytics.js,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,script
https://app.swapswap.org/,GET,https://app.swapswap.org/locales/en.json,"{""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""x-requested-with"":""XMLHttpRequest"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,xhr
https://app.swapswap.org/,GET,https://app.swapswap.org/static/media/logo_green.d40dee2b.svg,"{""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""accept"":""image/webp,image/apng,image/*,*/*;q=0.8"",""referer"":""https://app.swapswap.org/""}",,image
https://app.swapswap.org/,GET,https://raw.githubusercontent.com/compound-finance/token-list/master/compound.tokenlist.json,"{""origin"":""https://app.swapswap.org"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,xhr
https://app.swapswap.org/,GET,https://umaproject.org/uma.tokenlist.json,"{""origin"":""https://app.swapswap.org"",""x-devtools-emulate-network-conditions-client-id"":""D2F8ED314462C564FC02B54F808148A3"",""user-agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_16_0) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/69.0.3452.0 Safari/537.36"",""accept"":""*/*"",""referer"":""https://app.swapswap.org/""}",,xhr
